YEAR,MovieID,Title,Genres_Western,Genres_War,Genres_Thriller,Genres_Sci-Fi,Genres_Romance,Genres_Mystery,Genres_Musical,Genres_Horror,Genres_Film-Noir,Genres_Fantasy,Genres_Drama,Genres_Documentary,Genres_Crime,Genres_Comedy,Genres_Children's,Genres_Animation,Genres_Adventure,Genres_Action
1996,1044,Surviving Picasso,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1996,1045,Love Is All There Is,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1996,1046,Beautiful Thing,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1996,1047,"Long Kiss Goodnight, The",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1996,1049,"Ghost and the Darkness, The",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1996,1050,Looking for Richard,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1996,1051,Trees Lounge,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1996,1052,"Proprietor, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1996,1053,Normal Life,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1996,1054,Get on the Bus,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1997,1055,Shadow Conspiracy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,1056,Jude,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1996,1057,Everyone Says I Love You,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1996,1058,Bitter Sugar,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1996,1059,William Shakespeare's Romeo and Juliet,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1996,1060,Swingers,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1996,1061,Sleepers,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1996,1062,"Sunchaser, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1996,1063,Johns,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1996,1064,Aladdin and the King of Thieves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1950,1065,"Woman in Question, The",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1937,1066,Shall We Dance?,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1937,1067,"Damsel in Distress, A",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1947,1068,Crossfire,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1944,1069,"Murder, My Sweet",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1952,1070,Macao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1994,1071,For the Moment,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,1073,Willy Wonka and the Chocolate Factory,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1994,1075,"Sexual Life of the Belgians, The",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1961,1076,"Innocents, The",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,1077,Sleeper,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1971,1078,Bananas,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1988,1079,"Fish Called Wanda, A",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1979,1080,Monty Python's Life of Brian,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1982,1081,Victor/Victoria,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1972,1082,"Candidate, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1965,1083,"Great Race, The",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1967,1084,Bonnie and Clyde,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1958,1085,"Old Man and the Sea, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1954,1086,Dial M for Murder,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1995,1087,Madame Butterfly,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1987,1088,Dirty Dancing,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1992,1089,Reservoir Dogs,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1986,1090,Platoon,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1989,1091,Weekend at Bernie's,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1992,1092,Basic Instinct,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1991,1093,"Doors, The",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1992,1094,"Crying Game, The",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1992,1095,Glengarry Glen Ross,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1982,1096,Sophie's Choice,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1982,1097,E.T. the Extra-Terrestrial,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1996,1098,"Search for One-eye Jimmy, The",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1938,1099,"Christmas Carol, A",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1990,1100,Days of Thunder,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1986,1101,Top Gun,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1996,1102,American Strays,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1955,1103,Rebel Without a Cause,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1951,1104,"Streetcar Named Desire, A",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1996,1106,"Leopard Son, The",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1991,1107,Loser,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1995,1108,Prerokbe Ognja,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1996,1109,Charm's Incidents,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1996,1110,Bird of Prey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1996,1112,Palookaville,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1996,1113,"Associate, The",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1996,1114,"Funeral, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1995,1115,Sleepover,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1995,1116,"Single Girl, A",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1996,1117,"Eighth Day, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1995,1118,Tashunga,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1997,1119,Drunks,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1996,1120,"People vs. Larry Flynt, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1996,1121,Glory Daze,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1995,1122,Plutonium Circus,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1996,1123,"Perfect Candidate, A",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1981,1124,On Golden Pond,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1974,1125,"Return of the Pink Panther, The",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1991,1126,Drop Dead Fred,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1989,1127,"Abyss, The",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1980,1128,"Fog, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1981,1129,Escape from New York,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1980,1130,"Howling, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1986,1131,Jean de Florette,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1986,1132,Manon of the Spring,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1994,1133,Talking About Sex,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1993,1134,Johnny 100 Pesos,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1980,1135,Private Benjamin,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1974,1136,Monty Python and the Holy Grail,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1996,1137,Hustler White,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,1138,Dadetown,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1996,1139,Everything Relative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1995,1141,Hoogste tijd,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1996,1142,Get Over It,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1996,1143,Three Lives and Only One Death,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1996,1145,Snowriders,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1995,1146,Curtis's Charm,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1996,1147,When We Were Kings,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1993,1148,"Wrong Trousers, The",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1994,1149,JLG/JLG - autoportrait de décembre,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1982,1150,"Return of Martin Guerre, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1994,1151,Faust,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1948,1152,He Walked by Night,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1948,1153,Raw Deal,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1947,1154,T-Men,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1986,1155,"Invitation, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1942,1156,"Children Are Watching us, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1946,1157,"Symphonie pastorale, La",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1935,1158,Here Comes Cookie,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1935,1159,Love in Bloom,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1934,1160,Six of a Kind,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1979,1161,"Tin Drum, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1972,1162,"Ruling Class, The",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1994,1163,Mina Tannenbaum,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1966,1164,Two or Three Things I Know About Her,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1996,1165,"Bloody Child, The",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1995,1166,Farmer & Chase,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1996,1167,Dear God,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1996,1168,Bad Moon,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1990,1169,American Dream,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1992,1171,Bob Roberts,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1988,1172,Cinema Paradiso,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1989,1173,"Cook the Thief His Wife & Her Lover, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1994,1174,Grosse Fatigue,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1991,1175,Delicatessen,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1991,1176,"Double Life of Veronique, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1991,1177,Enchanted April,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1957,1178,Paths of Glory,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1990,1179,"Grifters, The",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1991,1180,Hear My Song,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1995,1181,"Shooter, The",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1996,1183,"English Patient, The",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1991,1184,Mediterraneo,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1989,1185,My Left Foot,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1989,1186,"Sex, Lies, and Videotape",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1992,1187,Passion Fish,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1992,1188,Strictly Ballroom,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1988,1189,"Thin Blue Line, The",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1990,1190,Tie Me Up! Tie Me Down!,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1990,1192,Paris Is Burning,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1975,1193,One Flew Over the Cuckoo's Nest,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1978,1194,Up in Smoke,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1987,1197,"Princess Bride, The",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1981,1198,Raiders of the Lost Ark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1985,1199,Brazil,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,1200,Aliens,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1966,1201,"Good, The Bad and The Ugly, The",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1987,1202,Withnail and I,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1957,1203,12 Angry Men,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1962,1204,Lawrence of Arabia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1971,1206,"Clockwork Orange, A",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1207,To Kill a Mockingbird,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1979,1208,Apocalypse Now,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1969,1209,Once Upon a Time in the West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,1211,Wings of Desire,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1949,1212,"Third Man, The",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1990,1213,GoodFellas,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1979,1214,Alien,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1993,1215,Army of Darkness,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1988,1216,"Big Blue, The",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1985,1217,Ran,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1989,1218,"Killer, The",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1960,1219,Psycho,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1980,1220,"Blues Brothers, The",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1987,1222,Full Metal Jacket,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1992,1223,"Grand Day Out, A",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1989,1224,Henry V,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1984,1225,Amadeus,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1952,1226,"Quiet Man, The",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1984,1227,Once Upon a Time in America,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1980,1228,Raging Bull,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1977,1230,Annie Hall,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1983,1231,"Right Stuff, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1979,1232,Stalker,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1981,1233,"Boat, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1973,1234,"Sting, The",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1971,1235,Harold and Maude,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1990,1236,Trust,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1957,1237,"Seventh Seal, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1983,1238,Local Hero,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1984,1240,"Terminator, The",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1992,1241,Braindead,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1989,1242,Glory,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1990,1243,Rosencrantz and Guildenstern Are Dead,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1979,1244,Manhattan,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1990,1245,Miller's Crossing,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1989,1246,Dead Poets Society,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1967,1247,"Graduate, The",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1958,1248,Touch of Evil,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1990,1249,Nikita,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,1250,"Bridge on the River Kwai, The",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1963,1251,8 1/2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1974,1252,Chinatown,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1951,1253,"Day the Earth Stood Still, The",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1948,1254,"Treasure of the Sierra Madre, The",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1987,1255,Bad Taste,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1933,1256,Duck Soup,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1985,1257,Better Off Dead...,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1980,1258,"Shining, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1986,1259,Stand by Me,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1931,1260,M,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1987,1261,Evil Dead II,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1963,1262,"Great Escape, The",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1978,1263,"Deer Hunter, The",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1981,1264,Diva,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1993,1265,Groundhog Day,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1992,1266,Unforgiven,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1267,"Manchurian Candidate, The",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1990,1268,Pump Up the Volume,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1944,1269,Arsenic and Old Lace,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1985,1270,Back to the Future,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1991,1271,Fried Green Tomatoes,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1970,1272,Patton,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1986,1273,Down by Law,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1988,1274,Akira,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1986,1275,Highlander,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1967,1276,Cool Hand Luke,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1990,1277,Cyrano de Bergerac,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1974,1278,Young Frankenstein,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1991,1279,Night on Earth,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1991,1280,Raise the Red Lantern,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1940,1281,"Great Dictator, The",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1940,1282,Fantasia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1952,1283,High Noon,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1946,1284,"Big Sleep, The",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1989,1285,Heathers,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1980,1286,Somewhere in Time,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1959,1287,Ben-Hur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1984,1288,This Is Spinal Tap,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1983,1289,Koyaanisqatsi,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1987,1290,Some Kind of Wonderful,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1989,1291,Indiana Jones and the Last Crusade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1979,1292,Being There,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1982,1293,Gandhi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1970,1294,M*A*S*H,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1988,1295,"Unbearable Lightness of Being, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1986,1296,"Room with a View, A",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1985,1297,Real Genius,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1982,1298,Pink Floyd - The Wall,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1984,1299,"Killing Fields, The",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1985,1300,My Life as a Dog,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1956,1301,Forbidden Planet,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,1302,Field of Dreams,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1975,1303,"Man Who Would Be King, The",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1969,1304,Butch Cassidy and the Sundance Kid,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1984,1305,"Paris, Texas",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1991,1306,Until the End of the World,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1989,1307,When Harry Met Sally...,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1995,1308,I Shot a Man in Vegas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1995,1309,Parallel Sons,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1996,1310,Hype!,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1996,1311,Santa with Muscles,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1996,1312,Female Perversions,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1996,1313,Mad Dog Time,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1996,1314,Breathing Room,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,1315,Paris Was a Woman,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1996,1316,Anna,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1996,1317,I'm Not Rappaport,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1995,1318,Blue Juice,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1993,1319,Kids of Survival,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1992,1320,Alien³,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1981,1321,"American Werewolf in London, An",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1983,1323,Amityville 3-D,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1979,1327,"Amityville Horror, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1990,1328,"Amityville Curse, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1974,1329,Blood For Dracula,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1986,1330,April Fool's Day,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1977,1331,Audrey Rose,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1987,1332,"Believers, The",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1963,1333,"Birds, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1958,1334,"Blob, The",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1981,1335,Blood Beach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
