MovieID,Year,Genres_Western,Genres_War,Genres_Thriller,Genres_Sci-Fi,Genres_Romance,Genres_Mystery,Genres_Musical,Genres_Horror,Genres_Film-Noir,Genres_Fantasy,Genres_Drama,Genres_Documentary,Genres_Crime,Genres_Comedy,Genres_Children's,Genres_Animation,Genres_Adventure,Genres_Action,cluster
340,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,15
341,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
342,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15
343,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
345,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15
346,1993,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,15
347,1992,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16
348,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15
349,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15
350,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
351,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15
352,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15
353,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15
354,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
355,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,15
356,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15
357,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15
358,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
359,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15
360,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15
361,1994,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15
362,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,15
363,1993,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15
364,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,15
365,1993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
366,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15
367,1994,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15
368,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15
369,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
371,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15
372,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15
373,1992,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
374,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,15
375,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
376,1994,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15
377,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15
378,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15
379,1994,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15
380,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,15
381,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
382,1994,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,15
383,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
384,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
385,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
386,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
387,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15
388,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
389,1994,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15
390,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9
391,1994,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,15
392,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,15
393,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15
394,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
395,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
396,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
397,1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
398,1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
399,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
400,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
401,1995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
402,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13
403,1995,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4
406,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
407,1995,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
408,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
409,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
410,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15
411,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15
412,1993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
413,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15
414,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15
415,1993,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15
416,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
417,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15
418,1993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
419,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15
420,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15
421,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,15
422,1994,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
423,1994,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15
424,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
425,1994,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15
426,1993,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15
427,1993,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15
428,1993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
429,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15
430,1993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
431,1993,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,15
433,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15
434,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15
435,1993,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15
436,1994,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
437,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15
438,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15
439,1993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
440,1993,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15
441,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15
442,1993,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15
443,1994,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15
444,1993,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15
445,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15
446,1993,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15
447,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15
448,1993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
449,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15
450,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15
451,1993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
452,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
453,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15
454,1993,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
455,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,15
456,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
457,1993,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15
459,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15
460,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15
461,1994,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15
462,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15
463,1993,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,15
464,1993,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15
465,1993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,15
466,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15
467,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
468,1995,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
469,1993,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15
470,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15
471,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15
472,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15
473,1994,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15
474,1993,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15
475,1993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
476,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15
477,1993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
478,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15
479,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15
480,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15
481,1993,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
482,1994,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
483,1993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
484,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,15
485,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15
486,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15
487,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15
488,1993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
489,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15
490,1993,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
491,1993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
492,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15
493,1993,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15
494,1996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
495,1976,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11
496,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15
497,1993,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15
498,1993,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15
499,1993,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15
500,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15
501,1993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
502,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,15
503,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
504,1994,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15
505,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15
506,1993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
507,1993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,15
508,1993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
509,1993,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15
510,1993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
511,1993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,15
512,1994,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15
513,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15
514,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15
515,1993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
516,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15
517,1993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,15
518,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15
519,1993,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
521,1993,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15
522,1992,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,16
523,1993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
524,1993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
525,1993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
526,1992,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16
527,1993,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
528,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
529,1993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
530,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
531,1993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,15
532,1994,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15
533,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15
534,1993,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15
535,1993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
536,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
537,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15
538,1993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
539,1993,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15
540,1993,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
541,1982,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19
542,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15
543,1993,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15
544,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15
545,1993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
546,1993,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15
547,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15
548,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15
549,1993,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15
550,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15
551,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,15
552,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15
553,1993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
554,1994,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
555,1993,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15
556,1993,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15
557,1962,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
558,1994,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,15
559,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15
560,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
561,1994,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
562,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4
563,1993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
564,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15
565,1992,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16
566,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15
567,1993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
568,1993,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15
569,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,15
570,1993,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15
571,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
572,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
573,1993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
574,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15
575,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,15
576,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15
577,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,15
578,1993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
579,1993,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
580,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
581,1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
582,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15
583,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15
584,1993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
585,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
586,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7
587,1990,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7
588,1992,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,16
590,1990,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7
591,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4
592,1989,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7
593,1991,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16
594,1937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,10
595,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,16
596,1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,21
597,1990,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7
598,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15
599,1969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
600,1994,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
601,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
602,1994,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15
603,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
604,1996,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13
605,1996,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,13
607,1993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
608,1996,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,13
610,1981,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,19
612,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13
613,1996,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,13
614,1994,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
615,1973,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
616,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5
617,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
618,1996,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13
619,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13
620,1991,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16
621,1993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
623,1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
624,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4
625,1990,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
626,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13
627,1995,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
628,1996,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
629,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
630,1996,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,13
631,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,13
632,1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
633,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
634,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
635,1996,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13
636,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
637,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13
638,1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
639,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13
640,1996,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
641,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15
642,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
643,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13
644,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13
645,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
647,1996,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13
649,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15
650,1996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13
651,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13
652,1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
653,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6
654,1996,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,13
655,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
656,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13
657,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15
658,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
659,1960,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
660,1996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13
661,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,13
662,1996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
664,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13
665,1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
666,1996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13
667,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
668,1955,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12
669,1956,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12
670,1959,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
672,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
673,1996,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,13
674,1968,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9
675,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,15
676,1996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13
